date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:37	94771/94771	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:39%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=1947836&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups.2f16151.delayed	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:38	94797/94797	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:40%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=1947836&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups35be	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:39	94770/94770	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:41%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=3844396&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups7da1	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:40	94796/94796	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:42%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=3844396&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups1af2	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:41	94770/94770	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:43%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=4437607&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups985a	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:42	94797/94797	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:44%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=4437607&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups7741	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:43	94771/94771	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:45%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=4794774&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groupscd1f	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:44	94796/94796	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:46%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=4794774&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups398b	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:45	94768/94768	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:47%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=661127&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups881c	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:46	94794/94794	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:48%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=661127&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups6256	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:47	94770/94770	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:49%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=4794979&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groupsb9b0	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:48	94797/94797	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:50%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=4794979&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups712c	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:49	94771/94771	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:50%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=3161653&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups3a76	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:50	94797/94797	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:52%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=3161653&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groupsee38	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:51	94771/94771	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:53%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=3769555&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups6550	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:52	94796/94796	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:54%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=3769555&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groupsee81	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:55	94770/94770	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:56%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=115357&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups61fb	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:56	94795/94795	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:58%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=115357&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groupsb378	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:56	94771/94771	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:58%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=1881679&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groupsf378	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:57	94797/94797	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:53:59%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=1881679&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups2018	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:58	94767/94767	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:00%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=37782&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups8e34	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:53:59	94793/94793	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:01%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=37782&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups8982	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:00	94771/94771	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:02%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=2729912&goback=%2Enppvan_richolland&trk=fulpro_grplogo	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups68fe	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:00	94796/94796	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:02%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/groups?gid=2729912&goback=%2Enppvan_richolland&trk=prof-groups-membership-name	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/groups44e0	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:01	94466/94466	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:03%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/start/view-full-profile?_ed=0_mRfcVA24LzsP4bg7UDQ68_AN4hvJt9MWa3nYQg5WaOB-5npuObN21bsRpRFbaNy6&trk=pprof_viewmore	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/view-full-profile530e	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:03	94715/94715	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:05%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/pub/dir/?first=Ric&last=Holland	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/indexb042.html	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:05	94405/94405	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:07%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/ric-holland/4/839/12	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/12	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:06	94409/94409	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:08%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/ric-holland/78/b12/517	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/517	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:06	94408/94408	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:08%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/ric-holland/20/a10/303	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/303	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:07	94408/94408	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:09%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/ric-holland/bb/321/93b	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/93b	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:08	94405/94405	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:10%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/ric-holland/6b/11/9a2	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/9a2	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:09	94432/94432	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:11%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/stevan-caldwell/0/12a/364?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/364379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:09	94453/94453	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:11%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/annette-dockerty-gaicd/0/a12/b58?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/b58379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:11	94444/94444	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:13%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/piers-hogarth-scott/0/198/743?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/743379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:12	94446/94446	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:13%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/dimitrios-gongolidis/2/4b9/300?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/300379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:12	94449/94449	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:14%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/stefano-stef-masiello/3/4b9/567?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/567379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:13	94440/94440	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:15%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/danielle-mansfield/3/bb8/250?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/250379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:14	94425/94425	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:16%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/chy-chuawiwat/0/875/297?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/297379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:16	94426/94426	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:17%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/ian-nicholson/0/571/3b6?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/3b6379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:17	94425/94425	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:19%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/tony-pittorino/0/21/238?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/238379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:18	94427/94427	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2012%20May%202021%2006:54:20%20GMT	https://web.archive.org/web/20150819032334/https://www.linkedin.com/pub/deane-hornsby/3/b9b/37b?trk=pub-pbmap	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/37b379d	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:20	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:54:22%20GMT	https://web.archive.org/web/20150819032334if_/https://www.linkedin.com/csp/dtag?sz=300x250&ti=2&p=1&z=full_profile&_x=%3Bcompany%3D6096%3Bcompany%3D513058%3Bpcntry%3Dau	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/images/dtag1810	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:21	3492/3492	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20May%202021%2006:54:23%20GMT	https://web.archive.org/web/20151210022010if_/https://www.linkedin.com/csp/dtag?sz=300x250&ti=2&p=1&z=full_profile&_x=%3Bcompany%3D6096%3Bcompany%3D513058%3Bpcntry%3Dau	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/dtag1810.html	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:54:24%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/directory/people-g/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-78.html	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:54:24%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/directory/people-f/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-77.html	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
16:54:22	0/0	---M--	302	error ('FOUND')	text/plain	date:Wed,%2012%20May%202021%2006:54:24%20GMT	https://web.archive.org/web/20150819032334/http://www.linkedin.com/directory/people-d/	C:/My%20Web%20Sites/ArtOfWA/web.archive.org/index-75.html	(from https://web.archive.org/web/20150819032334/https://www.linkedin.com/in/richolland)
